task_id,title,task_category,priority_level,assigned_to,creation_date,completion_date,actual_duration_days,delay_label,has_urgent_tag
234,Detaylı saha araştırması ve görsellştirilmesi,product,medium,Developer_C,2025-04-28 18:40:17,2025-09-05 13:12:58,129.77269675925925,delayed,0
235,Sigorta şirketleriyle ortaklık araştırması yapılması,product,medium,Developer_C,2025-04-28 18:41:14,2025-05-29 19:11:23,31.0209375,on_time,0
236,Rakip analizlerinin görselleştirilmesi,product,medium,Developer_C,2025-04-28 18:41:52,2025-09-05 13:12:25,129.77121527777777,delayed,0
237,Business canvas editi ve güncellemesi,product,medium,Developer_I,2025-04-28 18:42:34,2025-05-14 19:29:52,16.032847222222223,on_time,0
238,dedis testler fixlenecek,tech,medium,Developer_K,2025-05-07 17:25:39,2025-05-07 20:16:03,0.11833333333333333,on_time,0
241,dediş test fix,tech,medium,Developer_J,2025-05-07 17:27:12,2025-05-07 20:15:58,0.11719907407407408,on_time,0
244,zeysu ile marka tescili araştırma ve başvuru,design,medium,Developer_D,2025-05-07 20:23:23,2025-05-28 23:22:27,21.124351851851852,delayed,0
246,bilgisayar paneli- irtibat kişileri,design,medium,Developer_D,2025-05-07 20:25:16,2025-05-07 20:25:30,0.00016203703703703703,on_time,0
247,Product Roadmap oluşturulması,product,medium,Developer_C,2025-05-07 20:37:21,2025-05-14 19:33:23,6.955578703703703,on_time,0
248,broşür çıktısı alınıp zeysu verilecek,design,medium,Developer_D,2025-05-07 21:04:03,2025-05-12 15:29:53,4.767939814814815,on_time,0
249,Mevcut TAM-SAM-SOM Yeniden Değerlendirme,research,medium,Developer_F,2025-05-10 18:32:14,2025-05-19 22:04:52,9.147662037037037,on_time,0
250,LoRa Araştırmaları - Araştırma Sürecinin İnşası (MVP),research,medium,Developer_F,2025-05-10 18:32:45,2025-05-29 16:55:23,18.93238425925926,delayed,0
251,En Son Güncel Mevzuatın Çıkarılıp Dokümantasyonu ve Analizi,research,medium,Developer_F,2025-05-10 18:33:22,2025-05-22 20:29:01,12.0803125,on_time,0
252,onboarding backend,tech,medium,Developer_J,2025-05-11 13:19:41,2025-05-15 18:45:10,4.226030092592593,on_time,0
253,onboarding frontend,tech,medium,Developer_K,2025-05-11 13:20:02,2025-05-13 19:58:49,2.2769328703703704,on_time,0
254,irtibat sorumluları frontend,tech,medium,Developer_E,2025-05-11 13:20:26,2025-08-14 13:39:09,95.01299768518518,delayed,0
257,Product Roadmap oluşturulması,product,medium,Developer_I,2025-05-11 17:25:02,2025-05-11 17:26:21,0.0009143518518518518,on_time,0
258,Milestoneların belirlenmesi,product,medium,Developer_C,2025-05-11 17:26:42,2025-05-29 19:07:21,18.069895833333334,on_time,0
260,Sollen 1 Yıllık Hedef Planlaması,product,medium,Developer_I,2025-05-14 15:49:00,2026-01-21 20:05:06,252.17784722222223,delayed,0
261,Sollen 1 Yıllık Hedef Planlaması,product,medium,Developer_C,2025-05-14 19:31:03,2025-05-29 19:07:35,14.983703703703704,on_time,0
262,WEB - İrtibat Kişileri Sayfa,tech,medium,Developer_L,2025-05-15 18:46:30,2025-05-16 18:55:52,1.0065046296296296,on_time,0
269,Pazar Araştırması - Saha Araştırmasına Geçiş,research,medium,Developer_F,2025-05-18 17:39:52,2025-05-19 22:06:33,1.1851967592592592,on_time,0
270,İrtibat Sorumluları Asil Belirleme (Liste üzerinden),tech,medium,Developer_E,2025-05-21 18:40:54,2025-08-14 13:39:15,84.79052083333333,delayed,0
271,Tatbikatlar masaüstü,design,medium,Developer_D,2025-05-21 18:48:41,2025-05-28 23:38:34,7.20130787037037,on_time,0
272,"Tech masaüstü toplantısı- Melih, Kerem",design,medium,Developer_D,2025-05-21 18:53:22,2025-05-28 23:21:43,7.186354166666667,on_time,0
273,Mevzuat Analizinin Sunum formatına getirilmesi,research,medium,Developer_F,2025-05-22 20:29:18,2025-05-29 16:54:22,6.850740740740741,on_time,0
274,bilgilendirme ekranı backend,tech,medium,Developer_J,2025-05-23 15:10:23,2025-07-08 14:05:44,45.955104166666665,delayed,0
276,Retro ve Yoklama Formlarının Hazırlanması,operations,medium,Developer_H,2025-05-23 15:20:02,2025-05-23 15:20:36,0.0003935185185185185,on_time,0
277,emergency contact zeysudan gelen feedback üzerine backend update,tech,medium,Developer_A,2025-05-23 18:33:30,2025-06-04 17:45:11,11.96644675925926,on_time,0
278,emergency contact zeysudan gelen feedback üzerine frontend update,tech,medium,Developer_E,2025-05-23 18:33:34,2025-08-14 13:39:34,82.79583333333333,delayed,0
279,bildirim-duyuru ekranları frontend,tech,medium,Developer_E,2025-05-26 16:51:20,2025-06-20 20:27:19,25.149988425925926,on_time,0
280,bildirim-duyuru ekranları backend,tech,medium,Developer_A,2025-05-26 16:51:27,2025-06-20 20:23:50,25.147488425925925,on_time,0
281,ticket sistemi backlend/frontend,tech,medium,Developer_E,2025-05-26 16:51:39,2025-10-01 20:53:24,128.16788194444445,delayed,0
283,rollup canva tasarımı,design,medium,Developer_D,2025-05-28 23:21:20,2025-05-28 23:48:18,0.018726851851851852,on_time,0
284,Gider tablosunun güncellenmesi,product,medium,Developer_I,2025-05-30 20:24:18,2026-01-21 20:05:09,235.9867013888889,delayed,0
285,Gider tablosunun güncellenmesı,product,medium,Developer_C,2025-05-30 20:24:42,2025-10-20 22:04:07,143.06903935185184,delayed,0
286,Gelir kalemlerinin belirlenmesi,product,medium,Developer_I,2025-05-30 20:24:45,2026-01-21 20:04:56,235.98623842592593,delayed,0
287,Gelir kalemlerinin belirlenmesi,product,medium,Developer_C,2025-05-30 20:25:07,2025-10-20 22:03:55,143.06861111111112,delayed,0
289,Sigorta Şirket Sunumlarına başlanması,product,medium,Developer_I,2025-05-30 20:25:30,2026-01-21 20:05:03,235.9857986111111,delayed,0
292,Sigorta Şirket sunumuna başlanması,product,medium,Developer_C,2025-05-30 20:25:54,2025-09-05 13:10:01,97.69730324074074,delayed,0
293,Linkedln Anasayfası oluşturulması,product,medium,Developer_C,2025-05-30 20:26:17,2025-09-05 13:09:57,97.69699074074074,delayed,0
294,Acil durum çantası backend,tech,medium,Developer_E,2025-06-01 13:00:21,2025-11-12 20:52:48,164.3280902777778,delayed,0
295,Acil durum çantası frontend,tech,medium,Developer_J,2025-06-01 13:00:31,2025-09-09 13:34:30,100.02359953703704,delayed,0
297,eğitimler modülü frontend + backend,tech,medium,Developer_A,2025-06-01 13:01:08,2025-07-09 20:08:30,38.296782407407406,on_time,0
299,Admin Paneli - Eklenebilecek İstatistiklerin Belirlenmesi,research,medium,Developer_F,2025-06-03 21:29:07,2025-06-13 16:39:30,9.798877314814815,on_time,0
300,Admin Paneli - Eklenebilecek İstatistiklerin Danışılması ve Kesinleştirilmesi,research,medium,Developer_F,2025-06-03 21:30:31,2025-06-25 17:48:55,21.84611111111111,delayed,0
302,Mevzuat Analizi - Özgehan Abi'ye Sunum,research,medium,Developer_F,2025-06-03 21:33:24,2025-06-25 17:50:23,21.845127314814814,delayed,0
303,Mevzuat Analizi - Sunum Sonrası Güncellemeler,research,medium,Developer_F,2025-06-03 21:33:44,2025-07-05 15:09:40,31.733287037037037,delayed,0
304,Mevzuat Analizi Optimizasyonu - Mevcut Analiz Adımlarının Tespiti,research,medium,Developer_F,2025-06-03 21:35:20,2025-06-11 13:32:20,7.664583333333334,on_time,0
305,Mevzuat Analiz Optimizasyonu - Tespit Edilen Adımların Otomasyon İhtimallerinin Araştırılması,research,medium,Developer_F,2025-06-03 21:36:35,2025-06-17 21:41:34,14.003460648148149,on_time,0
306,Mevzuat Analiz Optimizasyonu - Sürecin Optimize Edilmesi,research,medium,Developer_F,2025-06-03 21:41:17,2025-06-17 21:43:09,14.001296296296296,on_time,0
307,giriş çıkış sf- masaüstü,design,medium,Developer_D,2025-06-04 17:06:11,2025-06-18 20:41:18,14.149386574074073,on_time,0
308,eğitimler sf masaüstü,design,medium,Developer_D,2025-06-04 17:06:17,2025-06-29 22:06:08,25.208229166666666,delayed,0
309,Acil durum Çantası yeni tasarım güncellemesi,design,medium,Developer_D,2025-06-04 17:06:29,2025-09-01 22:39:06,89.2309837962963,delayed,0
310,tatbikatlar bilgi kontrol?-Hakan abiye soracağız,design,medium,Developer_D,2025-06-04 17:06:47,2025-09-01 22:36:32,89.22899305555555,delayed,0
312,vegan iskender bulma -bursa,operations,medium,Developer_E,2025-06-04 17:44:28,2025-06-13 18:55:36,9.049398148148148,on_time,0
313,onboarding emergency contact info primary secondary update,tech,medium,Developer_E,2025-06-04 17:51:40,2025-06-20 20:27:09,16.107974537037038,on_time,0
315,bilgilendirme ekranı frontend,tech,medium,Developer_J,2025-06-11 17:17:42,2025-10-08 21:28:13,119.17396990740741,delayed,0
317,admin web - tüm kullanıcılar arama filtreleme sayfası,design,medium,Developer_D,2025-06-11 18:01:11,2025-06-29 22:08:14,18.1715625,on_time,0
318,Linktree kontrol,design,medium,Developer_D,2025-06-12 22:24:44,2025-06-29 22:07:57,16.988344907407406,on_time,0
319,Gülnihal in excel den azure a uyarlama part-1,design,medium,Developer_D,2025-06-14 09:59:31,2025-06-29 22:06:01,15.504513888888889,on_time,0
324,ISGenius ve Admin Paneli Kullanışlı Ekran Özetleri,research,medium,Developer_F,2025-06-20 19:18:01,2025-06-20 19:22:05,0.002824074074074074,on_time,0
325,onboard,tech,medium,Developer_M,2025-06-20 20:28:44,2025-06-20 20:29:34,0.0005787037037037037,on_time,0
326,retroların setlenmesi 25 haziran,operations,medium,Developer_H,2025-06-25 17:55:44,2025-06-25 17:56:12,0.00032407407407407406,on_time,0
327,2 temmuz restoran araştırması,operations,medium,Developer_H,2025-06-25 17:56:25,2025-09-03 21:29:10,70.14774305555555,delayed,0
328,slack kurulumu ve konfigüre edilmesi,operations,medium,Developer_H,2025-06-25 17:56:54,2025-06-25 17:57:07,0.00015046296296296297,on_time,0
329,Node Basi Maliyet Hesabi,tech,medium,Developer_M,2025-06-26 20:15:00,2025-09-01 22:06:32,67.07745370370371,delayed,0
330,Planlama,tech,medium,Developer_M,2025-06-26 20:16:48,2025-07-04 03:38:11,7.306516203703704,on_time,0
331,Lora 1to1 Comm,tech,medium,Developer_M,2025-06-26 20:20:28,2025-07-04 03:38:01,7.3038541666666665,on_time,0
332,WEB - Tatbikatlar arama filtresi,tech,medium,Developer_L,2025-06-27 13:58:54,2025-11-19 20:27:30,145.2698611111111,delayed,0
334,Lora Range Test,tech,medium,Developer_M,2025-07-04 03:39:46,2025-08-09 10:14:54,36.27439814814815,on_time,0
337,Lora Encrption,tech,medium,Developer_M,2025-07-04 21:37:06,2025-08-09 10:14:37,35.526053240740744,on_time,0
338,Mevzuat Analizi - Ana Sunumlara Uygun Düzenlemeler,research,medium,Developer_F,2025-07-05 15:10:31,2025-07-11 17:30:30,6.097210648148148,on_time,0
340,Beta Kullanıcı Testleri - Mevcut Modüllerin İncelenmesi ve Test Edilmesi,research,medium,Developer_F,2025-07-05 15:14:34,2025-07-28 19:10:11,23.163622685185185,delayed,0
341,Beta Kullanıcı Testleri - MVP Sonrası Testler İçin Şablonların Oluşturulması,research,medium,Developer_F,2025-07-05 15:15:21,2025-07-07 19:54:22,2.193761574074074,on_time,0
342,Admin Paneli İstatistikleri - Taslak Analitik Görselleştirmelerin Oluşturulması,research,medium,Developer_F,2025-07-05 15:19:40,2025-07-16 21:03:24,11.238703703703704,on_time,0
343,Sunumlar için Malzeme Kütüphanesi Oluşturulması,research,medium,Developer_F,2025-07-05 15:22:03,2025-08-31 09:09:29,56.741273148148146,delayed,0
346,merge all frontend,tech,medium,Developer_E,2025-07-09 20:02:42,2025-07-09 20:03:13,0.0003587962962962963,on_time,0
347,merge all backend,tech,medium,Developer_A,2025-07-09 20:02:56,2025-07-09 20:03:18,0.0002546296296296296,on_time,0
348,toplanma alanında eşleş frontend,tech,medium,Developer_E,2025-07-09 20:03:31,2025-10-18 14:29:31,100.76805555555555,delayed,0
349,toplanma alanında eşleş backend,tech,medium,Developer_A,2025-07-09 20:03:36,2025-10-18 14:29:05,100.76769675925927,delayed,0
350,mirsu feedbacks - 1,tech,medium,Developer_J,2025-07-09 20:06:03,2025-10-08 21:28:40,91.05737268518519,delayed,0
351,mirsu feedbacks - 2,tech,medium,Developer_J,2025-07-09 20:06:18,2025-10-08 21:28:42,91.05722222222222,delayed,0
353,generate app android build,tech,medium,Developer_A,2025-07-09 20:11:24,2025-07-09 20:11:45,0.00024305555555555555,on_time,0
354,Web profilim sayfası,design,medium,Developer_D,2025-07-09 20:22:37,2025-09-01 22:43:09,54.09759259259259,delayed,0
355,Product ile İşbirliği dosyası tasarım düzenleme ve toplantı,design,medium,Developer_D,2025-07-09 20:23:57,2025-09-01 22:37:14,54.09255787037037,delayed,0
356,AKUT Uyaralaması-web,design,medium,Developer_D,2025-07-16 21:05:01,2025-09-01 22:37:11,47.06400462962963,delayed,0
357,Linkedin landing page,design,medium,Developer_D,2025-07-16 21:05:11,2025-09-01 22:37:02,47.06378472222222,delayed,0
358,Hakan abi güncellemeler,design,medium,Developer_D,2025-07-16 21:06:58,2025-09-01 22:37:44,47.063032407407405,delayed,0
359,LoRa Kullanımına Dair Mevzuat Kısıtlarının Araştırılması,research,medium,Developer_F,2025-07-18 13:25:43,2025-07-18 13:26:23,0.000462962962962963,on_time,0
360,Profil frontend/backend,tech,medium,Developer_E,2025-07-25 21:21:14,2025-11-12 20:52:51,109.98028935185185,delayed,0
361,Profil frontend/backend,tech,medium,Developer_J,2025-07-25 21:22:18,2025-09-09 13:34:30,45.67513888888889,delayed,0
362,ISGenius Logo,design,medium,Developer_D,2025-07-30 20:09:05,2025-09-01 22:43:12,33.107025462962966,delayed,0
363,Masaüstü-mobil ve tech sayfalar-hepsini aynı yapma,design,medium,Developer_D,2025-07-30 20:09:22,2025-09-01 22:37:37,33.10295138888889,delayed,0
364,Instagram İçerik Çalışması,design,medium,Developer_D,2025-07-30 20:09:47,2025-09-01 22:37:53,33.10284722222222,delayed,0
366,"Test Sonuçlarının Dokümantasyonu, Aktarımı ve Test Planlamaları",research,medium,Developer_F,2025-08-04 21:14:02,2025-08-04 21:15:49,0.001238425925925926,on_time,0
367,Bluetooth Mesh - Bireysel Araştırmanın Tamamlanması,research,medium,Developer_F,2025-08-04 21:16:28,2025-08-15 18:35:56,10.888518518518518,on_time,0
368,Bluetooth Mesh - Bulguların Toparlanması ve Dokümantasyonu,research,medium,Developer_F,2025-08-04 21:16:53,2025-08-24 15:20:36,19.75258101851852,delayed,0
369,Bluetooth Mesh - Araştırma Sonuçlarının Sunumu/Aktarımı,research,medium,Developer_F,2025-08-04 21:17:16,2025-08-28 20:01:08,23.94712962962963,delayed,0
374,Lora Bütçe Planlama 1,tech,medium,Developer_A,2025-08-09 10:18:44,2025-09-02 20:48:16,24.437175925925924,on_time,0
375,Lora Bütçe Planlama 2,tech,medium,Developer_M,2025-08-09 10:18:54,2025-09-01 22:06:41,23.491516203703704,on_time,0
376,Lora Gateway Purchase 1,tech,medium,Developer_A,2025-08-09 10:27:12,2025-09-03 21:13:06,25.448541666666667,on_time,0
377,Lora Gateway Purchase 2,tech,medium,Developer_M,2025-08-09 10:27:21,2025-09-03 21:20:42,25.45371527777778,on_time,0
378,Lora Network Packet Implementation 1,tech,medium,Developer_A,2025-08-09 10:37:50,2025-11-15 22:51:52,98.50974537037037,delayed,0
380,Lora Gateway Trials when it arrives 1,tech,medium,Developer_A,2025-08-09 10:38:24,2025-11-04 22:32:50,87.49613425925926,delayed,0
382,Lora Node Seçimi 1,tech,medium,Developer_A,2025-08-09 10:54:35,2025-09-02 20:48:46,24.412627314814817,on_time,0
383,Lora Node Seçimi 2,tech,medium,Developer_M,2025-08-09 10:54:44,2025-09-01 22:05:54,23.466087962962963,on_time,0
384,profil sayfası içerik girme(Tatbikat durumu-eğitim,design,medium,Developer_D,2025-08-10 21:54:19,2025-09-10 21:15:23,30.972962962962963,delayed,0
385,Yeni logo kimliği uyarlaması,design,medium,Developer_D,2025-08-10 21:54:53,2025-09-01 22:39:01,22.03064814814815,delayed,0
386,"Zeysu ile toplantı, ek sayfalar hakkında konuşma",design,medium,Developer_D,2025-08-10 21:55:43,2025-09-10 21:15:13,30.971875,delayed,0
391,Ömer Faruk İşeri ile Mülakat,tech,medium,Developer_A,2025-08-13 21:38:02,2025-09-02 20:48:50,19.965833333333332,on_time,0
392,Database düzenlemesi,tech,medium,Developer_J,2025-08-14 13:32:35,2025-09-03 21:06:09,20.314976851851853,on_time,0
393,Tüm ekranlar search ve side menu feature implementation ve check,tech,medium,Developer_E,2025-08-14 13:33:38,2025-11-28 19:51:27,106.26237268518518,delayed,0
394,Design ile acil durum çantası konuşulacak,tech,medium,Developer_J,2025-08-14 13:34:39,2025-09-03 21:06:13,20.313587962962963,on_time,0
395,Bilgilendirme ekranı tabler ayarlanacak,tech,medium,Developer_J,2025-08-14 13:36:12,2025-09-03 21:06:03,20.312395833333333,on_time,0
396,"Talepler, notification ve ticketta kullanılan iconları renk skalasına göre ayarlanacak",tech,medium,Developer_E,2025-08-14 13:36:48,2025-10-18 14:29:26,65.03655092592592,delayed,0
399,Yeni logo ekleme,tech,medium,Developer_E,2025-08-17 16:51:36,2025-11-12 20:52:46,87.16747685185184,delayed,0
401,zeysu onboard,tech,medium,Developer_J,2025-08-20 20:43:34,2025-09-03 21:06:17,14.015775462962964,on_time,0
402,zeysuya genelsel planlamasal,tech,medium,Developer_E,2025-08-20 20:47:22,2025-11-05 20:20:30,76.9813425925926,delayed,0
403,Satış Dosyasına Başlanması,product,medium,Developer_I,2025-08-31 19:03:43,2026-01-21 20:05:00,143.04255787037036,delayed,0
404,Satış Dosyasına Başlanması,product,medium,Developer_C,2025-08-31 19:03:59,2025-10-20 22:03:59,50.125,delayed,0
407,Setup of Disassembled LoRa/ESP32 Circuit Boards (1.5 weeks),tech,medium,Developer_M,2025-09-03 20:12:34,2025-10-06 21:27:47,33.0522337962963,on_time,0
408,Refactoring of Legacy Firmware Codebase for Current Gateway/Node Environment (1 week),tech,medium,Developer_M,2025-09-03 20:12:53,2025-10-06 21:28:11,33.05229166666667,on_time,0
409,Bring-Up of New LoRa Nodes and RF Range/Signal Integrity Testing (1 week),tech,medium,Developer_M,2025-09-03 20:13:12,2025-11-04 22:39:50,62.1018287037037,delayed,0
410,Deployment of LoRaWAN Network Server Using Legacy TTGO Devices (1 week),tech,medium,Developer_A,2025-09-03 20:13:58,2025-10-01 19:56:19,27.987743055555555,on_time,0
411,Procurement of Raspberry Pi and Compatible mPCIe LoRaWAN Concentrator Adapter (0.5 weeks),tech,medium,Developer_A,2025-09-03 20:14:10,2025-09-22 23:45:54,19.147037037037038,on_time,0
412,Integration and Validation of Raspberry Pi with mPCIe Gateway Module (1 week),tech,medium,Developer_A,2025-09-03 20:14:22,2025-10-01 19:56:22,27.9875,on_time,0
413,End-to LoRaWAN Node → Gateway Communication Path Setup and Debugging (2 weeks),tech,medium,Developer_A,2025-09-03 20:14:37,2025-11-04 22:35:12,62.097627314814815,delayed,0
415,Mevzuat Güncellemelerinin İncelenmesi ve Kaydedilmesi,research,medium,Developer_F,2025-09-04 21:32:35,2025-09-04 21:43:38,0.007673611111111111,on_time,0
416,Fiyatlandırma ve rakip araştırması,product,medium,Developer_I,2025-09-05 13:10:35,2025-10-08 21:28:14,33.34559027777778,on_time,0
417,Fiyatlandırma ve rakip araştırması,product,medium,Developer_C,2025-09-05 13:10:55,2025-10-08 21:27:58,33.345173611111115,on_time,0
420,Bankadan kredi kartını teslim alma,operations,medium,Developer_G,2025-09-05 13:53:43,2025-10-20 15:00:56,45.04667824074074,delayed,0
421,teknopark muafiyet belgesi,operations,medium,Developer_G,2025-09-05 13:54:01,2025-11-05 20:50:32,61.28924768518519,delayed,0
423,mali müşavire mali mühür teslim et,operations,medium,Developer_G,2025-09-05 13:55:18,2025-10-20 15:00:48,45.04548611111111,delayed,0
424,perpa ürün almaya git,operations,medium,Developer_G,2025-09-05 14:01:38,2025-10-20 15:00:41,45.04100694444445,delayed,0
425,ağustos harcamalarını üstad'a gir,operations,medium,Developer_G,2025-09-05 14:43:57,2025-10-20 15:00:32,45.01151620370371,delayed,0
426,güncel harcamaları sollen bankaya bağla,operations,medium,Developer_G,2025-09-05 14:44:14,2025-11-26 15:07:38,82.01625,delayed,0
429,drive düzenleme,operations,medium,Developer_H,2025-09-05 15:48:36,2025-09-05 16:16:43,0.019525462962962963,on_time,0
430,Fixing the issues on the Onboarding view,tech,medium,Developer_J,2025-09-05 17:01:24,2025-10-08 21:28:50,33.185717592592596,on_time,0
431,Admin Paneli İstatistiklerinin Sınıflandırılması,research,medium,Developer_F,2025-09-05 21:20:24,2025-09-13 13:41:52,7.681574074074074,on_time,0
432,Sollen Technologies Benzeri Startupların Gelir Kalemlerinin Araştırılması,research,medium,Developer_F,2025-09-05 21:21:16,2025-10-04 15:05:13,28.738854166666666,delayed,0
433,Eczacıbaşı Sunumu - Notlar ve Bluetooth Mesh,research,medium,Developer_F,2025-09-06 20:27:15,2025-09-07 12:41:55,0.6768518518518518,on_time,0
434,LC Waikiki Sunumu - Notlar,research,medium,Developer_F,2025-09-06 20:28:02,2025-09-20 13:34:48,13.713032407407407,on_time,0
435,İDO Sunumu - Notlar,research,medium,Developer_F,2025-09-06 20:28:21,2025-09-20 13:34:44,13.712766203703703,on_time,0
437,Eczacıbaşı sunum düzenlemeler ve eklemeler,design,medium,Developer_D,2025-09-08 21:06:49,2025-10-14 20:20:06,35.96755787037037,delayed,0
438,Uygulama figma'daki yeni isGenius tasarımına güncellenecek.,tech,medium,Developer_J,2025-09-09 13:33:54,2025-10-08 21:28:46,29.32976851851852,on_time,0
439,Fiyatlandırma öncesi bilgi toplanması,product,medium,Developer_C,2025-09-10 20:08:22,2025-10-08 21:27:56,28.05525462962963,on_time,0
442,Satış Dosyası Tasarım Güncellemesi,design,medium,Developer_D,2025-09-10 21:15:37,2025-10-14 20:24:20,33.96438657407408,delayed,0
447,Türkiye Çapında İSG Yazılımları Fiyat Araştırması,research,medium,Developer_F,2025-09-15 18:56:24,2025-09-18 22:01:52,3.1287962962962963,on_time,0
448,Global İSG Yazılımları Fiyat Araştırması,research,medium,Developer_F,2025-09-15 18:56:46,2025-09-18 22:01:35,3.1283449074074072,on_time,0
449,Paketlendirme ve Fiyatlandırma Analizleri,research,medium,Developer_F,2025-09-15 18:57:03,2025-09-20 13:26:29,4.770439814814814,on_time,0
452,Ar-ge ile fiyatlandırma üzerine çalışılması,product,medium,Developer_I,2025-09-19 20:04:03,2025-10-08 21:28:09,19.05840277777778,on_time,0
453,Dinamik Fiyatlandırma Şablonu Oluşturulması,research,medium,Developer_F,2025-09-20 13:27:53,2025-09-20 20:17:12,0.2842476851851852,on_time,0
454,Yeni front'u appe geçirme,tech,medium,Developer_E,2025-09-23 20:23:02,2025-10-29 12:01:54,35.65199074074074,on_time,0
455,acil durum ekranı,tech,medium,Developer_E,2025-09-23 20:23:07,2025-11-28 19:51:32,65.97806712962964,delayed,0
456,LoRa + Genel Paketlendirme ve Fiyatlandırma Çalışmaları,research,medium,Developer_F,2025-09-28 13:13:53,2025-09-28 13:16:31,0.0018287037037037037,on_time,0
457,ISGenius Eczacıbaşı Senaryoların Oluşturulması,research,medium,Developer_F,2025-09-28 13:15:25,2025-09-28 13:16:04,0.00045138888888888887,on_time,0
458,"Setup ""rak_common_for_gateway"" on RPi",tech,medium,Developer_A,2025-10-02 00:33:28,2025-10-02 01:14:20,0.02837962962962963,on_time,0
459,Eczacıbaşı Case Preperation,tech,medium,Developer_A,2025-10-02 00:34:04,2025-10-02 01:15:23,0.02869212962962963,on_time,0
460,LoRaWAN Gateways İstanbul Locations Map Planning,tech,medium,Developer_A,2025-10-02 00:35:03,2025-10-02 01:15:59,0.028425925925925927,on_time,0
461,Setup ChirpStack on a VPS and connect to RPi,tech,medium,Developer_A,2025-10-02 00:35:58,2025-10-02 01:13:53,0.026331018518518517,on_time,0
463,Investigate Palo Alto Networks - SDWAN operations and report back by 08.09.2025,tech,medium,Developer_A,2025-10-02 01:10:37,2025-10-08 21:31:20,6.8477199074074075,on_time,0
