task_id,title,task_category,priority_level,assigned_to,creation_date,completion_date,actual_duration_days,delay_label,has_urgent_tag
464,Test Sürecine Hazırlık Durumunun (Uygulama Gelişimi Açısından) Takip Sistemi Kurulumu,research,medium,Developer_F,2025-10-04 15:13:27,2025-10-04 15:14:57,0.0010416666666666667,on_time,0
465,VPS Chirpstack setup (1 week),tech,medium,Developer_A,2025-10-06 21:41:30,2025-10-22 20:39:08,15.956689814814816,on_time,0
466,Offline Gateway Communication Research (1 week),tech,medium,Developer_A,2025-10-06 21:43:43,2025-11-15 23:27:40,40.0721875,on_time,0
467,3D Printer Seçilmesi - 0.5 week,tech,medium,Developer_M,2025-10-06 21:44:48,2025-11-04 22:38:53,29.03755787037037,on_time,0
469,3D printer tedarik ve setup - 1 week,tech,medium,Developer_M,2025-10-06 21:46:19,2026-03-08 10:40:23,152.53754629629628,delayed,0
470,Kartal Belediyesinin Testi - 1 week,tech,medium,Developer_M,2025-10-06 21:47:18,2026-03-08 10:40:07,152.53667824074074,delayed,0
472,Admin tarafi web page login,tech,medium,Developer_E,2025-10-08 21:04:02,2025-11-28 19:59:58,50.95550925925926,delayed,0
473,Admin tarafi duyuru ekrani,tech,medium,Developer_E,2025-10-08 21:04:17,2025-11-28 19:59:15,50.95483796296296,delayed,0
474,Admin tarafi talep ekrani,tech,medium,Developer_E,2025-10-08 21:04:27,2025-11-28 19:55:20,50.95200231481481,delayed,0
475,Admin irtibat sorumlusu (artık çalışanlar ekranı),tech,medium,Developer_E,2025-10-08 21:04:39,2025-12-17 20:15:05,69.9655787037037,delayed,0
476,Admin tarafi tatbikat ekrani,tech,medium,Developer_E,2025-10-08 21:04:48,2026-01-07 20:41:11,90.98359953703704,delayed,0
478,Admin route backend,tech,medium,Developer_E,2025-10-08 21:05:08,2025-10-29 12:02:09,20.62292824074074,on_time,0
480,Admin tarafi eğitim ekrani,tech,medium,Developer_E,2025-10-08 21:05:54,2025-11-28 19:54:59,50.950752314814814,delayed,0
481,Test Takip Sistemi - Notlarla İlk Güncelleme,research,medium,Developer_F,2025-10-14 00:23:55,2025-10-14 00:25:37,0.0011805555555555556,on_time,0
482,ISGenius Kullanıcı Testi (Bireysel),research,medium,Developer_F,2025-10-14 00:24:55,2025-10-14 00:25:29,0.0003935185185185185,on_time,0
483,Uluslararası Faaliyet Gösteren Müşterilerimize Sunabileceğimiz Raporlama Kolaylıkları,research,medium,Developer_F,2025-10-14 00:26:10,2025-11-28 21:20:00,45.87071759259259,delayed,0
485,Acil Durum Anında Sayfaları,design,medium,Developer_D,2025-10-14 20:22:42,2025-10-14 20:23:50,0.000787037037037037,on_time,0
486,Acil Durum Sonrası Sayfaları,design,medium,Developer_D,2025-10-14 20:22:57,2025-10-14 20:23:56,0.0006828703703703704,on_time,0
487,Acil Durum Öncesi Sayfaları düzenleme,design,medium,Developer_D,2025-10-14 20:23:11,2025-10-14 20:23:58,0.0005439814814814814,on_time,0
488,ISGenius Broşür,design,medium,Developer_D,2025-10-14 20:24:32,2025-11-05 20:23:29,21.999270833333334,delayed,0
489,Heyzine linki kaldırma,design,medium,Developer_D,2025-10-14 20:24:37,2025-11-05 20:23:27,21.999189814814816,delayed,0
491,Sosyal Medya toplantı- asset gönderimi ve tasarım planı,design,medium,Developer_D,2025-10-14 20:25:06,2025-10-20 17:25:52,5.875532407407407,on_time,0
492,Arayüzler için drive dosyası,design,medium,Developer_D,2025-10-14 20:25:20,2025-10-20 17:24:38,5.874513888888889,on_time,0
493,Masaüstü acil durum harita görünümü,design,medium,Developer_D,2025-10-14 20:27:01,2025-10-14 20:27:37,0.0004166666666666667,on_time,0
494,masaüstü dijital ikiz görünümü,design,medium,Developer_D,2025-10-14 20:27:15,2025-10-14 20:27:35,0.0002314814814814815,on_time,0
495,Fiyatlandırma için Sude ile ve ekip ile toplantı,design,medium,Developer_D,2025-10-14 20:31:06,2025-10-14 20:31:14,9.259259259259259e-05,on_time,0
496,Tatbikatlar ekranı tarih overflowu düzeltilecek,tech,medium,Developer_J,2025-10-18 14:09:46,2025-11-05 12:19:34,17.923472222222223,on_time,0
497,Bilgilendirme ekranı slidetab olarak güncellenecek,tech,medium,Developer_J,2025-10-18 14:10:30,2025-11-05 12:57:04,17.94900462962963,on_time,0
498,Login screen y ekseninde overflow düzeltilecek,tech,medium,Developer_J,2025-10-18 14:14:18,2025-10-22 19:02:07,4.199872685185185,on_time,0
499,Acil durum çantası ekranı ui güncellemeleri yapılacak,tech,medium,Developer_J,2025-10-18 14:15:55,2025-11-12 18:41:30,25.18443287037037,on_time,0
500,Dashboard y ekseninde overflow düzeltilecek,tech,medium,Developer_J,2025-10-18 14:20:09,2025-11-05 12:19:21,17.91611111111111,on_time,0
501,Profilim ekranı düzenle butonu implementation,tech,medium,Developer_J,2025-10-18 14:33:56,2025-12-10 16:50:02,53.09451388888889,delayed,0
502,İrtibat sorumluları ekranı güncel haline getirilecek.,tech,medium,Developer_J,2025-10-18 14:38:40,2026-03-11 21:06:07,144.2690625,delayed,0
503,Ömer Faruk İşeri repoların kurulumu,tech,medium,Developer_N,2025-10-18 14:41:29,2025-12-17 13:20:00,59.94341435185185,delayed,0
505,LoRa Kurulu Araştırmaları - Türkiye'deki LoRa Araştırmacıları Vol.1,research,medium,Developer_F,2025-10-20 13:31:02,2025-10-21 23:22:04,1.4104398148148147,on_time,0
506,eylül harcamalarını üstad'a gir,operations,medium,Developer_G,2025-10-20 15:01:31,2025-11-05 20:50:27,16.242314814814815,delayed,0
507,argeportal ARGEPORTAL,operations,medium,Developer_G,2025-10-20 15:02:56,2025-11-05 20:50:25,16.24130787037037,delayed,0
508,İDO toplantı + yoklama,operations,medium,Developer_G,2025-10-20 15:03:16,2025-10-20 15:09:53,0.004594907407407408,on_time,0
509,sabancı-evren beye demo,tech,medium,Developer_M,2025-10-20 15:03:43,2025-11-04 22:37:04,15.31482638888889,on_time,0
512,Sosyal Medya- İlk 9 Postun İçeriklerinin Belirlenmesi,product,medium,Developer_C,2025-10-20 22:04:44,2025-12-03 20:03:30,43.91581018518519,on_time,0
513,Sosyal Medya- Görsel ve Şablon Oluşturulması,product,medium,Developer_C,2025-10-20 22:06:06,2025-12-03 20:03:40,43.914976851851854,on_time,0
514,Sosyal Medya-İçerik belirlemesi,product,medium,Developer_I,2025-10-21 14:27:57,2025-11-28 19:57:17,38.2287037037037,on_time,0
515,Sosyal Medya-İlk üç postun içeriklerinin hazırlanması,product,medium,Developer_I,2025-10-21 14:28:18,2025-11-28 19:57:40,38.22872685185185,on_time,0
516,Sosyal Medya- İlk üç postun görselleştirilmesi,product,medium,Developer_I,2025-10-21 14:28:51,2025-11-28 19:57:09,38.227986111111115,on_time,0
517,Linkedn Paylaşımlarına başlanması,product,medium,Developer_I,2025-10-21 14:29:23,2025-11-28 19:57:44,38.22802083333333,on_time,0
518,Design ile Post Review,product,medium,Developer_I,2025-10-21 14:30:32,2025-11-28 19:57:04,38.22675925925926,on_time,0
519,Design ile Sosyal Medya Toplantısı,product,medium,Developer_I,2025-10-21 14:33:08,2025-11-28 19:56:58,38.22488425925926,on_time,0
520,LoRa Kurulu Araştırmaları - Vol.2,research,medium,Developer_F,2025-10-21 23:22:21,2025-11-23 21:29:57,32.92194444444444,delayed,0
521,social media meeting part2,design,medium,Developer_D,2025-10-24 20:01:56,2025-10-27 22:23:50,3.0985416666666667,on_time,0
522,Haritalarım ekranı güncellemesi,tech,medium,Developer_J,2025-10-29 11:00:13,2025-11-24 17:45:32,26.28146990740741,on_time,0
523,Profilim ekranı güncellemesi,tech,medium,Developer_J,2025-10-29 11:00:47,2025-12-22 13:41:14,54.111423611111114,delayed,0
524,Uygulama genelindeki png kontrol ve güncellemeleri,tech,medium,Developer_J,2025-10-29 11:02:22,2025-12-22 13:40:47,54.11001157407407,delayed,0
526,Broşür İçerik,research,medium,Developer_F,2025-10-29 12:01:02,2025-10-29 12:01:23,0.00024305555555555555,on_time,0
527,KOSGEB,research,medium,Developer_F,2025-11-03 21:23:04,2025-11-03 21:23:38,0.0003935185185185185,on_time,0
528,Drive düzenlenmesi,research,medium,Developer_F,2025-11-03 21:23:55,2025-11-09 19:48:25,5.933680555555555,on_time,0
530,Kicad eğitimi - can,tech,medium,Developer_M,2025-11-04 22:40:30,2025-11-30 14:10:13,25.645636574074075,on_time,0
531,Kicad eğitimi - ayşegül,tech,medium,Developer_M,2025-11-04 22:41:05,2025-11-30 14:12:38,25.646909722222222,on_time,0
532,Lora Gateway Sipariş,tech,medium,Developer_M,2025-11-04 22:42:38,2025-11-30 14:12:48,25.645949074074075,on_time,0
533,Bildirimler ekranı png geçiş flicker düzeltilecek,tech,medium,Developer_J,2025-11-05 12:57:44,2026-01-28 13:17:59,84.0140625,delayed,0
534,Sosyal Medya 3 Kasım haftası postları (3 post),design,medium,Unassigned,2025-11-05 20:23:45,2025-11-17 21:23:55,12.041782407407407,on_time,0
535,Acil durum ekranı,tech,medium,Developer_N,2025-11-05 20:54:46,2025-12-03 20:02:21,27.963599537037037,on_time,0
536,Acil durum ekranı,tech,medium,Developer_J,2025-11-05 20:55:17,2025-11-12 20:40:51,6.989976851851852,on_time,0
537,4-5-6. postların hazırlanması,product,medium,Developer_I,2025-11-12 19:30:55,2025-11-28 19:51:36,16.014363425925925,on_time,0
538,Postların içerik ve açıklamalarının yazılması,product,medium,Developer_I,2025-11-12 19:31:13,2025-11-28 19:51:24,16.014016203703704,on_time,0
539,Reels içerikleri için ön hazırlık yapılması,product,medium,Developer_I,2025-11-12 19:31:46,2025-11-28 19:51:45,16.013877314814813,on_time,0
540,17 kasım postları ve içerik w/product17 kasım postları ve içerik w/product,design,medium,Unassigned,2025-11-12 20:20:18,2025-12-13 13:09:48,30.701041666666665,delayed,0
545,Node firmware’ini baştan modüler ve temiz bir yapıya dönüştürme,tech,medium,Developer_A,2025-11-15 23:28:03,2025-11-15 23:32:08,0.0028356481481481483,on_time,0
546,LoRaWAN ve Wi-Fi durumlarını ekranda gösterilebilir hale getirme (Screen API oluşturma),tech,medium,Developer_A,2025-11-15 23:28:16,2025-11-15 23:36:56,0.0060185185185185185,on_time,0
547,"LoRaWAN credential, Wi-Fi bilgisi, ayar ve logları kalıcı hale getirme (Persistence API geliştirme)",tech,medium,Developer_A,2025-11-15 23:28:26,2025-11-15 23:37:10,0.0060648148148148145,on_time,0
548,ASCII tabanlı gelişmiş loglama altyapısını kurma,tech,medium,Developer_A,2025-11-15 23:28:42,2025-11-15 23:37:03,0.005798611111111111,on_time,0
549,SoftAP ve STA modlarının aynı anda çalışabilir hale getirilmesi,tech,medium,Developer_A,2025-11-15 23:28:51,2025-11-15 23:38:40,0.00681712962962963,on_time,0
550,Node cihazını yönetmek ve debug etmek için WebUI API katmanını oluşturma,tech,medium,Developer_A,2025-11-15 23:29:03,2025-11-15 23:40:04,0.007650462962962963,on_time,0
551,RTC olmadan Wi-Fi üzerinden zaman senkronizasyonunu mümkün hale getirme,tech,medium,Developer_A,2025-11-15 23:29:14,2025-11-15 23:41:10,0.008287037037037037,on_time,0
552,Durum bazlı LED davranışlarını yönetilebilir hale getirme (LED kontrol modülü),tech,medium,Developer_A,2025-11-15 23:29:21,2025-11-15 23:42:37,0.009212962962962963,on_time,0
553,Yeni bir LoRaWAN gateway’in uzak VPS’teki ChirpStack ile stabil bağlantı kurabilir hale getirilmesi,tech,medium,Developer_A,2025-11-15 23:29:34,2025-11-15 23:46:27,0.011724537037037037,on_time,0
554,Node’un gateway’e düzenli ve güvenilir uplink gönderebilir hale getirilmesi,tech,medium,Developer_A,2025-11-15 23:29:42,2025-11-15 23:49:24,0.013680555555555555,on_time,0
555,Heartbeat protokolü ile node sağlık takibini ve downlink hazırlığını mümkün hale getirme,tech,medium,Developer_A,2025-11-15 23:29:48,2025-11-15 23:53:10,0.016226851851851853,on_time,0
556,VPS üzerinde LoRaWAN paketlerini işleyen mesajlaşma backend katmanını çalışır hale getirme,tech,medium,Developer_A,2025-11-15 23:29:53,2025-11-16 00:03:12,0.023136574074074073,on_time,0
557,Node üzerinde mesaj paketlerini decode/encode edilebilir hale getirme,tech,medium,Developer_A,2025-11-15 23:30:00,2025-11-16 00:05:16,0.02449074074074074,on_time,0
558,Hedefli mesajların uçtan uca gönderilip alınabilir hale getirilmesi,tech,medium,Developer_A,2025-11-15 23:30:07,2025-11-16 00:05:50,0.02480324074074074,on_time,0
559,Mail hosting ile ilgili araştırma ve karar,tech,medium,Developer_A,2025-11-15 23:54:19,2025-11-26 15:51:45,10.66488425925926,on_time,0
562,ISGenius uygulamasının node cihazlara bağlanıp LoRaWAN ağı üzerinden mesaj gönderebilir hale getirilmesi (internet yokken acil durum iletişimini mümkün kılma),tech,medium,Developer_A,2025-11-16 00:15:41,2026-04-01 20:30:49,136.84384259259258,delayed,0
564,Product sosyal medya içerik toplantısı ay sonu için,design,medium,Unassigned,2025-11-17 21:24:57,2025-11-17 21:25:43,0.0005324074074074074,on_time,0
565,Ekip içerik videosu fotoğrafları*29 kasım da yapılacak,design,medium,Unassigned,2025-11-17 21:25:31,2025-12-13 13:10:29,25.65622685185185,delayed,0
569,Profil kısmının aktive edilmesi ve /profil route'unun oluşturulması.,tech,medium,Developer_N,2025-11-19 18:46:59,2026-01-07 16:05:39,48.887962962962966,delayed,0
570,LoRa Gateway Gümrük,research,medium,Developer_F,2025-11-19 20:37:47,2025-11-19 20:38:11,0.0002777777777777778,on_time,0
572,sollen.com.tr düzenleme,tech,medium,Developer_H,2025-11-26 15:03:54,2025-12-01 17:35:29,5.105266203703704,on_time,0
573,Bedirhan Setup Yardımı,tech,medium,Developer_A,2025-11-26 15:52:02,2025-11-26 15:52:17,0.00017361111111111112,on_time,0
574,Lorawan Node-GW range test,tech,high,Developer_A,2025-11-26 16:00:48,2025-11-30 13:53:43,3.911747685185185,on_time,0
575,sosyal medya 24 kasım haftası,design,medium,Developer_D,2025-11-26 22:37:17,2025-12-13 13:10:08,16.606145833333333,on_time,0
576,sosyal medya 1 aralık haftası,design,medium,Developer_D,2025-11-26 22:37:30,2025-12-13 13:10:13,16.606053240740742,on_time,0
577,Reels çekimlerine başlanması,product,medium,Developer_I,2025-11-28 19:28:19,2025-11-28 19:51:53,0.01636574074074074,on_time,0
578,Postların ve içerik açıklamalarının yazılması,product,medium,Developer_C,2025-11-28 19:47:46,2025-12-03 20:04:02,5.011296296296297,on_time,0
579,4-5-6. postların hazırlanması,product,medium,Developer_C,2025-11-28 19:48:08,2025-12-03 20:03:58,5.01099537037037,on_time,0
580,Reels içeriklerine ön hazırlık yapılması,product,medium,Developer_C,2025-11-28 19:48:33,2025-12-03 20:03:55,5.010671296296296,on_time,0
581,Reels çekimlerine başlanması,product,medium,Developer_C,2025-11-28 19:48:49,2025-12-03 20:04:25,5.010833333333333,on_time,0
582,Linkedn 2.post hazırlanması,product,medium,Developer_I,2025-11-28 19:49:11,2025-11-28 19:52:05,0.002013888888888889,on_time,0
583,Linkedn 2.post hazırlanması,product,medium,Developer_C,2025-11-28 19:49:28,2025-12-03 20:03:45,5.009918981481482,on_time,0
586,İnstagram post açıklamalarının hazırlanması,product,medium,Developer_C,2025-11-28 19:55:27,2025-12-03 20:03:18,5.005451388888889,on_time,0
587,Bedirhan set-up,tech,medium,Developer_E,2025-11-28 19:57:31,2026-01-07 17:29:29,39.897199074074074,on_time,0
588,Omer set-up,tech,medium,Developer_E,2025-11-28 19:58:16,2025-11-28 19:58:48,0.00037037037037037035,on_time,0
589,meete katılma,tech,medium,Developer_N,2025-11-28 20:54:31,2025-11-28 20:58:32,0.002789351851851852,on_time,0
594,Flutter Eğitimi,tech,medium,Developer_H,2025-12-01 16:15:28,2026-02-11 14:12:01,71.91427083333333,delayed,0
595,Sollen 2026 Yatırım ve Destek Programları Araştırmaları - Ön Araştırma,research,medium,Developer_F,2025-12-01 23:36:34,2025-12-16 22:58:26,14.97351851851852,delayed,0
602,"Profil ekranına ""Profil Bilgisi, Sağlık Durumu, Tatbikat Durumu, Eğitim/Yetkinlik"" tablerinin eklenmesi ve bilgilerle doldurulmaları",tech,medium,Developer_N,2025-12-03 20:03:52,2026-01-28 18:08:14,55.919699074074074,delayed,0
603,ömer-branchi main mergeleme,tech,medium,Developer_N,2025-12-10 19:14:30,2025-12-17 13:20:45,6.754340277777778,on_time,0
604,Arayüz toplantısı ve planlaması w/melih,design,medium,Unassigned,2025-12-13 13:11:03,2026-01-07 20:10:29,25.291273148148147,delayed,0
605,Ay sonu post planlaması-aralık,design,medium,Unassigned,2025-12-13 13:11:43,2026-01-07 20:10:27,25.29078703703704,delayed,0
606,Product ile toplantı video ve içerik planlaması,design,medium,Unassigned,2025-12-13 13:12:13,2026-01-07 20:10:23,25.290393518518517,delayed,0
607,ISGenius Sürdürülebilirlikle Alakamız Dokümanı,research,medium,Developer_F,2025-12-16 23:00:41,2025-12-27 21:15:50,10.9271875,on_time,0
609,Admin tarafı LORA ekranı template,tech,medium,Developer_E,2025-12-17 18:45:57,2026-02-18 19:58:43,63.05053240740741,delayed,0
610,Admin irtibat sayfası map,tech,medium,Developer_E,2025-12-17 20:15:25,2026-02-18 19:58:47,62.988449074074076,delayed,0
613,"Sollen 2026 Yatırım ve Destek Programları Araştırmaları - Etkinlik, Fuar vb",research,medium,Developer_F,2025-12-23 21:12:00,2025-12-28 20:48:31,4.983692129629629,on_time,0
615,ticket bug fix,tech,medium,Developer_E,2026-01-07 18:17:23,2026-02-18 19:58:33,42.07025462962963,on_time,0
616,Anket Display - Mobile Acil Durum Modu,tech,medium,Developer_H,2026-01-07 18:20:13,2026-02-11 14:12:11,34.82775462962963,on_time,0
617,Kartal Demo,tech,medium,Developer_A,2026-01-07 19:52:31,2026-01-07 19:53:05,0.0003935185185185185,on_time,0
618,dBm - amplifier kullanımı araştırması,tech,medium,Developer_A,2026-01-07 19:55:38,2026-01-07 19:55:50,0.0001388888888888889,on_time,0
621,Mirsu ile sosyal medya toplantısı,product,medium,Developer_C,2026-01-07 20:06:57,2026-01-07 20:07:43,0.0005324074074074074,on_time,0
622,Mirsu ile sosyal medya toplantısı,product,medium,Developer_I,2026-01-07 20:07:13,2026-01-07 20:07:55,0.0004861111111111111,on_time,0
623,Hazır tasarımlar için içerik çalışması,product,medium,Developer_C,2026-01-07 20:07:50,2026-01-28 20:36:29,21.019895833333333,on_time,0
624,Hazır tasarımlar için içerik çalışması,product,medium,Developer_I,2026-01-07 20:08:34,2026-02-11 20:03:36,34.99655092592592,on_time,0
626,Haftalık post planlaması,design,medium,Developer_D,2026-01-07 20:11:17,2026-02-04 20:06:26,27.996631944444445,delayed,0
631,İçerik-post toplantısı,design,medium,Developer_D,2026-01-07 20:12:27,2026-02-04 20:06:16,27.99570601851852,delayed,0
633,bora-front test,tech,medium,Developer_E,2026-01-21 15:15:19,2026-01-21 19:47:46,0.18920138888888888,on_time,0
634,"UI Toplantısı w/elif, bora, ömer, zeysu",tech,medium,Developer_E,2026-01-21 19:50:02,2026-02-04 18:37:49,13.949849537037037,on_time,0
635,Nav Bar Switch - ISGenius Mobil App,tech,medium,Developer_E,2026-01-21 19:52:39,2026-02-18 19:58:36,28.004131944444445,on_time,0
637,Eğitimler  - ISGenius Mobil App,tech,medium,Developer_E,2026-01-21 19:53:46,2026-02-18 19:58:39,28.003391203703703,on_time,0
638,VC'ler Full Son Liste&Uluslararası Etkinliklerle Son 2026 Takvimi,research,medium,Developer_F,2026-01-21 19:54:32,2026-01-21 21:41:05,0.07399305555555556,on_time,0
639,sosyal medya reklam first one,design,medium,Unassigned,2026-01-21 20:02:51,2026-01-21 20:03:22,0.0003587962962962963,on_time,0
640,sosyal medya istatistik datası ve taslak,design,medium,Developer_D,2026-01-21 20:03:06,2026-02-04 20:06:35,14.002418981481481,on_time,0
641,zeynep ile mobil app anket datası toplama,design,medium,Developer_D,2026-01-21 20:03:34,2026-02-04 20:06:04,14.00173611111111,on_time,0
643,kızlarla ay başı toplantısı-aylık plan,design,medium,Unassigned,2026-01-21 20:03:51,2026-01-21 20:04:06,0.00017361111111111112,on_time,0
645,Instagram istatistiklerinin çıkarılması,product,medium,Developer_I,2026-01-21 20:05:39,2026-02-11 20:03:45,20.998680555555556,on_time,0
646,Instagram reklam verme,product,medium,Developer_I,2026-01-21 20:06:40,2026-01-21 20:06:54,0.00016203703703703703,on_time,0
647,Fetching issues on main tabs and information tabs.,tech,medium,Developer_J,2026-01-28 13:12:40,2026-01-28 13:18:09,0.0038078703703703703,on_time,0
648,Textbox glitch on talep olustur,tech,medium,Developer_J,2026-01-28 13:19:49,2026-03-11 21:04:38,42.32278935185185,on_time,0
649,Admin Panel İrtibat Kişileri Ekranı,tech,medium,Developer_N,2026-01-28 20:04:54,2026-03-08 11:43:12,38.65159722222222,on_time,0
650,2026 planlamaları part 1,research,medium,Developer_F,2026-01-28 20:24:42,2026-03-08 13:19:57,38.70503472222222,delayed,0
652,Admin LORA Ekranının SS'lerini Mirsu'ya iletme - ISGenius Web,tech,medium,Developer_N,2026-01-30 20:16:48,2026-03-08 11:43:14,36.64335648148148,on_time,0
659,Başvuru Hazırlıkları 1,research,medium,Developer_F,2026-02-09 20:45:51,2026-03-08 13:20:29,26.69071759259259,delayed,0
660,6 şubat postları hazırlığı,product,medium,Developer_I,2026-02-11 20:02:53,2026-02-11 20:03:40,0.0005439814814814814,on_time,0
661,6 şubat postları hazırlığı,product,medium,Developer_C,2026-02-11 20:02:59,2026-02-11 20:03:10,0.0001273148148148148,on_time,0
663,Bedirhan Ceylan ile branching toplantısı,tech,medium,Developer_E,2026-02-11 20:05:11,2026-03-11 18:44:04,27.94366898148148,on_time,0
664,Sollen Email setup,tech,medium,Developer_A,2026-02-18 19:24:39,2026-02-18 19:24:57,0.00020833333333333335,on_time,0
666,Database Gereklilikleri Raporu,tech,medium,Developer_N,2026-02-25 19:42:45,2026-03-11 18:52:00,13.964756944444444,on_time,0
669,Database Gereklilik Toplantısı,tech,medium,Developer_E,2026-03-04 19:38:17,2026-03-11 21:00:00,7.056747685185186,on_time,0
670,Pitch Deck Düzenlemeleri,research,medium,Unassigned,2026-03-04 19:50:53,2026-04-01 15:56:46,27.83741898148148,delayed,0
671,Mart-Şubat Başvuruları,research,medium,Developer_F,2026-03-04 19:51:12,2026-04-01 15:57:19,27.83758101851852,delayed,0
672,Fiyat Güncelleme Toplantısı,research,medium,Developer_F,2026-03-04 19:52:15,2026-04-01 15:57:47,27.837175925925926,delayed,0
673,[BE] User Model Güncellemesi: Ad ve Lokasyon,tech,medium,Developer_N,2026-03-07 23:30:35,2026-04-12 19:05:00,35.81556712962963,on_time,0
678,[UI/UX] Arayüz İyileştirmeleri ve Tasarım Kontrolü,tech,medium,Developer_N,2026-03-07 23:33:41,2026-04-12 19:05:02,35.8134375,on_time,0
680,[DevOps] Master Merge ve Genel Kontrol,tech,medium,Developer_E,2026-03-07 23:34:22,2026-03-25 19:38:34,17.83625,on_time,0
681,Altium Setup to Cans PC,tech,medium,Developer_M,2026-03-08 10:42:13,2026-04-01 20:05:23,24.391087962962963,on_time,0
685,OMER FARUK İŞERİ SORUN ÇÖZME TOPLANTISI,tech,medium,Developer_E,2026-03-11 18:10:07,2026-03-25 19:38:41,14.06150462962963,on_time,0
686,Gülnihal ile Fiyatlandırma Toplantısı,product,medium,Developer_I,2026-03-11 20:30:07,2026-03-25 20:01:19,13.98,on_time,0
687,Gülnihal ile Fiyatlandırma Toplantısı,product,medium,Developer_C,2026-03-11 20:30:31,2026-03-25 20:14:27,13.988842592592592,on_time,0
688,Lora Pipeline Test - Toplantısı,tech,medium,Developer_E,2026-03-11 21:01:50,2026-04-01 15:04:42,20.75199074074074,on_time,0
690,Sollen Web için sınıflandırma ve tasarım için İdil ile toplantı,tech,medium,Developer_H,2026-03-11 21:10:23,2026-03-11 21:15:35,0.003611111111111111,on_time,0
695,tunaya onboard,operations,medium,Developer_G,2026-03-12 12:03:32,2026-03-12 12:05:08,0.0011111111111111111,on_time,0
698,Gider güncellemeleri,product,medium,Developer_C,2026-03-25 20:00:57,2026-04-07 19:48:59,12.991689814814816,on_time,0
713,Linkedln Postu Paylaşımı,product,medium,Developer_I,2026-04-07 19:43:01,2026-04-07 19:49:10,0.004270833333333333,on_time,0
714,Linkedln Postu Paylaşımı,product,medium,Developer_C,2026-04-07 19:47:03,2026-04-07 19:49:08,0.0014467592592592592,on_time,0
